idx,title,body,oof_p,entity_support,entity_conflict,entity_conflict_fullbody,phrase_entity_support,phrase_entity_conflict,person_support,person_conflict,person_substitution,person_type_match,canonical_entity_support,canonical_entity_conflict,qty_context_token_overlap,qty_context_exact_match,qty_context_conflict,argument_binding_conflict,pred_score,polarity_score,qty_score,claim_support_score,claim_conflict_score,claim_margin,found_predicate_chunk,num_mismatch,neg_mismatch,bigram_ov,title_cov,content_cov,idf_title_cov
12428,Kapolda Jatim Siapkan Personel Gabungan Wujudkan Aman dan Patuh Prokes,Sebanyak 16 789 personel gabungan dari Polri TNI dan instansi terkait disiagakan dalam Operasi Lilin Semeru 2020 Operasi tersebut disiagakan dalam rangka menyambut Natal dan Tahun Baru Nataru 2021 Adapun rincian personel gabungan itu yakni Polda Jatim sebanyak 8 823 personel TNI menerjunkan 1 863 personel Pemda 3 346 personel serta elemen masyarakat 2 757 personel Seluruh personel tersebut akan ditempatkan pada 1 607 pos pengamanan di sejumlah tempat strategis Dalam apel Operasi Lilin Semeru itu hadir Forkopimda yakni Gubernur Jatim Khofifah Indar Parawansa Pangdam V Brawijaya Mayjen TNI Suharyanto dan Kapolda Jawa Timur Irjen Pol Dr Nico Afinta Sedangkan apel tersebut digelar di lapangan Mapolda Jatim Kapolda Jatim Irjen Nico Afinta dalam sambutannya gelar apel ini bertujuan untuk pengecekan seluruh personel Ia juga mengimbau agar masyarakat tetap bisa berperan dalam menjaga protokol kesehatan di tengan pandemi COVID 19 Apel gelar pasukan operasi lilin semeru 2020 ini untuk pengecekan akhir pengamanan Nataru Selain itu diharapkan semua pihak termasuk masyarakat bisa berperan aktif mematuhi Prokes sehingga kesehatan kita semua tetap bisa dijaga dengan baik ujar Nico Senin 21 12 2020 Sementara itu Gubernur Jatim Khofifah Indar Parawansa menyebutkan apel Operasi Lilin 2020 diselenggarakan secara serentak Adapun gelar pasukan ini merupakan pengecekan terakhir yang dilakukan sebelum Nataru Ini pengecekan akhir gelar pasukan sebelum pengamanan libur Nataru dari unsur TNI Pemda dan Mitra kantibmas kata Khofifah Khofifah menambahkan pada perayaan Nataru pada 2021 potensi penyebaran COVID 19 akan besar Untuk itu ia mengimbau agar masyarakat tetap mematuhi protokol kesehatan Tentunya dengantetap menerapkan protokol kesehatan guna mencegah penyebaran COVID 19 sehingga masyarakat dapat merayakan Natal dan Tahun Baru dengan rasa aman dan nyaman tandas Khofifah Operasi Lilin Semeru 2020 akan dilaksanakan selama 15 hari sejak tanggal 21 Desember 2020 Dan akan berakhir pada tanggal 4 Januari 2021,0.9293693906333009,0.5,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,3.0,0.0,3.0,1.0,0.0,0.0,0.011406844106463879,0.7,0.0440251572327044,0.5975099260919703
790,Sebaran 3 948 Kasus Baru Corona di RI 9 Desember Terbanyak di DKI,Kasus COVID 19 bertambah 6 058 pada hari ini Provinsi DKI Jakarta menjadi provinsi terbanyak yang menyumbang kasus baru Berdasarkan data dari Satgas Penanganan COVID 19 Rabu 9 12 2020 total jumlah kasus di RI hari ini tercatat 592 900 orang Data ini dihimpun secara berkala setiap hari per pukul 12 00 WIB Penambahan kasus Corona terbanyak pertama berada di Jakarta dengan 1 217 kasus Diikuti di Jawa Barat dengan 908 kasus baru dan Jawa Tengah dengan 735 kasus baru Selain itu dilaporkan ada penambahan pasien sembuh Corona sebanyak 3 948 Dengan demikian hingga hari ini sebanyak 487 445 pasien Corona telah sembuh Sementara itu penambahan pasien Corona meninggal dunia hari ini memecahkan rekor sebelumnya dengan 171 orang Sehingga total pasien Corona di RI yang meninggal dunia berjumlah 18 171 Berikut ini sebaran 6 058 kasus baru di Indonesia per 9 Desember 1 Aceh 6 kumulatif 8 450 2 Sumut 80 kumulatif 16 341 3 Sumbar 125 kumulatif 21 300 4 Riau 235 kumulatif 21 708 5 Jambi 70 kumulatif 2 502 6 Sumsel 40 kumulatif 10 027 7 Bengkulu 8 kumulatif 2 182 8 Lampung 80 kumulatif 4 426 9 Babel 22 kumulatif 1 305 10 Kepri 12 kumulatif 5 961 11 Jakarta 1 217 kumulatif 147 838 12 Jabar 908 kumulatif 62 083 13 Jateng 735 kumulatif 62 612 14 DIY 198 kumulatif 7 421 15 Jatim 718 kumulatif 66 817 16 Banten 166 kumulatif 14 271 17 Bali 139 kumulatif 15 070 18 NTB 57 kumulatif 4 896 19 NTT 27 kumulatif 1 475 20 Kalbar 57 kumulatif 2 663 21 Kalteng 229 kumulatif 7 253 22 Kalsel 83 kumulatif 13 778 23 Kaltim 279 kumulatif 21 643 24 Kaltara 31 kumulatif 1 948 25 Sulut 57 kumulatif 7 531 26 Sulteng 61 kumulatif 2 299 27 Sulsel 157 kumulatif 22 183 28 Sultra 75 kumulatif 7 056 29 Gorontalo 24 kumulatif 3 290 30 Sulbar 8 kumulatif 1 534 31 Maluku 39 kumulatif 4 758 32 Maluku Utara 0 kumulatif 2 487 33 Papua 59 kumulatif 12 302 34 Papua Barat 56 kumulatif 5 490,0.92805545825818,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.3611111111111111,0.5,0.5,0.0,1.0,1.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0,0.01557632398753894,1.0,0.06030150753768844,1.0
14272,Corona Jakarta Melonjak 2 858 Kasus sejak Long Weekend,Kepala Bidang Pencegahan dan Pengendalian Penyakit Dinas Kesehatan Provinsi DKI Jakarta Dwi Oktavia menyatakan kasus positif virus corona Covid 19 di wilayah DKI Jakarta bertambah bertambah 1 114 kasus Dengan demikian kasus positif di Jakarta menjadi 39 037 kasus Hari ini pada Minggu 30 8 jumlah kasus positif mencapai angka 1 114 Dari jumlah tersebut 385 kasus adalah akumulasi data 7 hari sebelumnya yang baru dilaporkan yang mana sebagian besar terpapar COVID 19 saat libur panjang akhir pekan long weekend kata Dwi dalam keterangan resminya Minggu 30 8 Lebih lanjut Dwi menyatakan data dari Dinas Kesehatan Pemerintah Provinsi DKI Jakarta 70 persen kasus positif pada hari ini adalah kasus yang diambil spesimen pada tanggal 24 dan 25 Agustus 2020 Apabila dihitung mundur masa inkubasi virus corona tersering adalah 6 hari Lalu pasien mengakses pemeriksaan PCR 1 2 hari kemudian maka periode penularan tertinggi terjadi pada 16 17 Agustus 2020 Angka pengambilan spesimen pada 27 Agustus juga cukup tinggi perlu dipertimbangkan efek long weekend 2 minggu berturut turut Perlu adanya kewaspadaan dan usah bersama baik oleh Pemerintah maupun masyarakat dalam melihat tren kenaikan kasus ini kata dia Selain itu Dwi menyampaikan penambahan kasus hari ini disumbang sebesar 57 persen di antaranya atau sebanyak 630 kasus baru adalah hasil tracing Puskesmas Puskesmas tersebut kata dia telah melakukan pemeriksaan terhadap kontak erat pasien positif Ia merinci rasio tracing di DKI Jakarta saat ini adalah di angka 6 Artinya dari 1 kasus positif rata rata 6 orang kontak erat akan diperiksa dites PCR Sedangkan dari active case finding yang dilakukan Puskesmas ditemukan 6 kasus baru Sementara dari passive case finding di RS dan klinik ditemukan sebanyak 478 kasus baru kata Dwi Kendati angka positif harian mengalami tren kenaikan namun tingkat kematian atau Case Fatality Rate CFR di Jakarta menurun Ia merinci angka CFR di DKI Jakarta adalah 3 persen hingga 30 Agustus 2020 Jumlah kasus aktif yang sempat mengalami kenaikan pada bulan Juli dan awal Agustus mulai menunjukkan pelandaian kembali dan penurunan yakni hingga 30 Agustus 2020 sebanyak 7 960 orang Hal tersebut diikuti dengan tingkat kesembuhan Recovery Rate yang terus meningkat sebesar 76 7 persen kata Dwi Diketahui kasus kumulatif positif virus corona di Indonesia bertambah 2 858 pada Minggu 30 8 ini Dengan demikian total sejauh ini telah ada 172 053 orang yang positif terinfeksi corona di Indonesia,0.9279224385974336,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.2222222222222222,0.0,1.0,0.0,0.0,0.0,1.0,1.5,0.0,1.5,0.0,0.0,0.0,0.005813953488372093,0.7777777777777778,0.035,0.7872134452372044
611,Pemerintah Pantau 67 509 Suspek Corona Hari Ini,Jumlah kasus suspek Corona COVID 19 yang dipantau pemerintah pada hari ini bertambah dibanding hari sebelumnya Hari ini dilaporkan lebih dari 69 ribu kasus suspek Corona yang dipantau Data terkait suspek COVID 19 ini dirilis Satgas Penanganan COVID 19 dan dibagikan BNPB pada Selasa 22 12 2020 Data diperbarui setiap hari dengan sistem cut off data tiap pukul 12 00 WIB Per hari ini dilaporkan ada 69 343 kasus suspek Corona yang dipantau Sementara pada Senin 21 12 ada 67 509 kasus suspek Corona yang dipantau Juga dilaporkan ada 49 806 spesimen Corona yang diperiksa pemerintah Dari jumlah tersebut 6 347 dinyatakan positif COVID 19 Saat ini total kasus COVID 19 di Indonesia mencapai 678 125 Sementara itu pasien sembuh dari COVID 19 juga dilaporkan bertambah sebanyak 5 838 Total hingga hari ini ada 552 722 pasien Corona yang sudah sembuh Hari ini dilaporkan juga ada 172 pasien meninggal akibat COVID 19 Totalnya tercatat ada 20 257 pasien COVID 19 yang meninggal Dilaporkan kasus Corona telah ditemukan di 34 provinsi pada 510 kabupaten kota Pemerintah telah menggunakan istilah istilah baru terkait COVID 19 sejak 13 Juli 2020 Salah satu istilah yang digunakan adalah suspek Penggantian istilah itu tertuang dalam Keputusan Menteri Kesehatan Republik Indonesia Nomor HK 01 07 MENKES 413 2020 tentang Pedoman Pencegahan dan Pengendalian Coronavirus Disease 2019 COVID 19 Tidak ada lagi istilah pasien dalam pengawasan PDP orang dalam pemantauan ODP ataupun orang tanpa gejala OTG,0.9271216751541406,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.5,0.0,1.5,0.0,0.0,1.0,0.014285714285714285,0.875,0.05303030303030303,0.7730289836528498
7904,Gugus Tugas Lacak 800 Kontak Erat Kasus Corona Gedung Agung,Gugus Tugas Percepatan Penanggulangan Covid 19 Provinsi Jawa Barat Jabar melakukan pelacakan terhadap mereka yang kontak erat dengan 40 pegawai Gedung Sate yang dinyatakan positif terinfeksi virus corona Ketua Harian Gugus Tugas Jabar yang juga Sekretaris Daerah Jabar Setiawan Wangsaatmaja mengatakan sekurangnya 40 persen dari mereka yang kontak erat dengan pegawai Gedung Sate yang positif Covid 19 mulai menjalani tes usap swab test Dari 800 orang yang coba kami lacak sekitar 40 persen sudah melakukan tes swab Hasilnya masih menunggu katanya di Markas Kodam III Siliwangi Senin 3 8 Menurut Setiawan pelacakan penting dilakukan untuk mengetahui peta penyebaran kasus Covid 19 Adapun mereka yang ditelusuri adalah rekan satu kerja dan keluarga Rekan kerja mendapat prioritas karena memiliki intens pertemuan sekitar tujuh jam dari orang yang terkonfirmasi positif Covid 19 Termasuk saya jadi saya mau tidak mau lakukan tes dari Rabu kemarin Karena saya sering mobile jadi didahulukan hasilnya dan saya dinyatakan negatif Tapi saya mau tes lagi nanti ujarnya Setiawan lebih jauh mengatakan dari 1 265 pegawai Gedung Sate yang dites swab pekan lalu sebanyak 40 orang di antaranya dinyatakan positif Covid 19 Sebanyak 17 di antaranya PNS dan 23 non PNS,0.9254382364685712,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.2,0.0,1.0,0.0,0.0,0.0,1.0,1.5,0.0,1.5,0.0,0.0,1.0,0.011428571428571429,0.9,0.07692307692307693,0.8688707453288839
3520,Ahli Kritik Alat Cek Corona GeNose Lemah dengan Rokok Petai,Sejumlah ahli mengkritik penerapan alat deteksi Covid 19 GeNose di Indonesia Epidemiolog asal Universitas Indonesia UI Pandu Riono mengatakan status GeNose masih tahap eksperimental belum bisa dipakai dalam pelayanan publik khususnya screening virus corona Ia menyatakan yang dimaksud dengan izin edar dengan kedaruratan yang hanya berlaku setahun dapat dibatalkan sewaktu waktu Masih perlu penyempurnaan dan uji validasi yg benar kata Pandu kepada CNNIndonesia com Pandu mengaku mengikuti pernyataan Ketua tim pengembang GeNose Universitas Gadjah Mada UGM Kuwat Triyana yang mengaku alat GeNose tidak optimal kalau orang yang dites merokok atau makan makanan menyengat seperti petai hingga jengkol Kuwat menyatakan pasien satu jam sebelum pengetesan dilarang mengkonsumsi alkohol Kedua pasien diizinkan untuk makan satu jam sebelum pengetesan namun disarankan tidak mengkonsumsi makanan dengan aroma sensitif seperti jengkol durian juga petai Ketiga pasien juga tidak boleh merokok satu jam sebelumnya Menurut Pandu GeNose memiliki kelemahan saat mulut orang yang dites nanti sudah terkontaminasi Ini kan orang Indonesia perokok semua doyan makan petai jadi GeNose ini untuk apa ujar Pandu Pandu pun membeberkan bahwa ide GeNose bukan asli dari UGM atau Indonesia Beberapa negara seperti Singapura juga sudah pernah melakukan eksperimen yang sama yakni membuat alat deteksi Covid 19 lewat napas Namun negara negara tersebut memutuskan untuk tidak menggunakan itu sebagai alat deteksi SARS CoV 2 Pandu menekankan rapid test antigen atau swab PCR masih menjadi alat deteksi Covid 19 yang paling akurat di dunia Jadi untuk apa kita glorifikasi yang ternyata malah kontra dengan Covid 19 Sudah ada antigen tes PCR Di negara lain juga sudah ada eksperimen GeNose cuma diputuskan tidak dipakai kata Pandu Pandu kemudian menduga Kemenristek saat ini hanya ingin berlomba untuk menunjukkan prestasi di hadapan Presiden terkait mengatasi pandemivirus corona di Indonesia Namun sayangnya hal itu justru kontraproduktif Menurut Pandu dengan kelemahan yang dimiliki GeNose pemerintah lebih baik fokus pada alat tes yang sudah ada dan mengoptimalkan 3T yakni testing tracing dan treatment Staf Khusus Menristek Kepala BRIN Ekoputro Adiyajanto mengakui merokok atau makan yang menyengat akan mengurangi keefektifan pengetesan GeNose Oleh karena itu SOP nya adalah sebelum melakukan skrining dengan geNose setengah jam sebelum pengetesan pengguna atau pasien tidak boleh merokok minum minuman dengan rasa yang kuat seperti teh atau kopi atau makan makanan yang menyengat seperti durian petai jengkol kata Eko kepadaCNNIndonesia com Atas dasar itu untuk amannya Eko berharap pengguna atau pasien disarankan tidak mengonsumsi apa pun setengah jam sebelum tes Covid 19 GeNose Namun demikian Kemenristek mengklaim akan menjadikan evaluasi terhadap kritik dari ahli soal GeNose Senada dengan Pandu Ahli Biologi Molekuer Ahmad Rusdjan mengatakan gas yang keluar dari mulut atau nafas untuk tes GeNosenanti memang sangat sensitif Ya soalnya karena ini napas kan gas ya Karena gas itu juga kan sifatnya sensitif kata Ahmad kepada CNNIndonesia com Bau bau tersebut ia katakan mungkin saja mempengaruhi hasil sehingga GeNose tak dapat mendeteksi Covid 19 dengan benar Ya kan misal dia makan petai apa berpengaruh Terus abis makan siang dan buru buru harus tes Atau bagaimana dengan orang yang sakit Mag Itu kan dia suka bersendawa nah apa itu juga berpengaruh kata dia Ia mengatakan setiap alat yang digunakan dalam mendiagnosa penyakit pasti punya keterbatasan Namun hal itu yang harus diketahui Jadi saya belum tau banyak mengenai detail alat itu Tapi ini lumayan cepat dan satu hal yang belum familiar Dan penelitian seperti itu Genose banyak tapi yang komersil baru pertama saya lihat ucap Ahmad,0.9252954906391958,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,3.5,0.0,3.5,1.0,0.0,1.0,0.0,0.7,0.024054982817869417,0.6292633422657377
14263,Gubsu Edy soal Corona Allah yang Akan Ambil Virus Ini Vaksin,Gubernur Sumatera Utara Gubsu Edy Rahmayadi bercerita soal penyebaran virus Corona atau COVID 19 di Sumut yang mengubah banyak kebiasaan warga Salah satunya kata Edy semua orang harus menggunakan masker demi mencegah penularan Corona Akibat COVID 19 ini kita semua pakai masker Yang biasa cantik dilihat sudah mulai nggak keliatan cantiknya perempuan perempuan ini Kaum Hawa ini sudah tertutup kecantikannya ucap Edy di Masjid Ar Rivai Jalan SM Raja Medan Jumat 20 11 2020 Edy mengatakan munculnya virus Corona adalah kehendak Allah Dia menilai Allah juga yang bakal mengambil virus Corona bukan vaksin Dan ini kehendak Allah Allah yang berkehendak karena virus ini makhluk Allah Allah jualah yang nanti akan mengambil virus ini bukan vaksin bukan obat bukan vitamin katanya Edy menyebut ada 14 646 pasien yang dinyatakan positif Corona di Sumut Dari jumlah itu 688 orang meninggal dunia Saat ini sudah 14 646 yang terpapar di Sumatera Utara yang meninggal sudah 688 orang di Sumatera Utara Yang sembuh 12 606 dari 14 ribu itu tutur Edy Satu bulan yang lalu seputaran 200 250 per hari yang terpapar positif COVID 19 Sekarang ini kemarin itu tanggal 19 November 2020 jumlahnya 79 orang yang terpapar ujarnya Simak juga video Vaksin Merah Putih Ditargetkan Rampung Akhir 2021 Gambas Video 20detik,0.9245489349115243,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.5,0.0,1.5,0.0,0.0,1.0,0.015384615384615385,0.9090909090909091,0.078125,0.8423851166104154
12709,Satgas Minta Kunjungan ke Pantai di Anyer Dibatasi Sampai Pukul 18 00 WIB,Polisi sudah berkoordinasi dengan pengelola pantai di Anyer Banten untuk membatasi kunjungan wisatawan sampai pukul 18 00 WIB Aparat gabungan bakal berpatroli di sepanjang Pantai Anyer Kapolres Cilegon AKBP Sigit Haryono mengatakan bakal patroli sore hari mengimbau wisatawan agar berhenti berenang dan nongkrong di pinggir pantai tepat pukul 18 00 WIB Untuk pantai nanti jam 6 petang sudah harus bersih artinya kami imbau kepada pemilik pengelola pantai dibatasi kunjungannya Soalnya kalau sudah gelap itu kan kita ngawasinnya susah kata Sigit saat dimintai konfirmasi Kamis 31 12 2020 Pembatasan jam berlibur wisatawan di pantai mengingat pandemi COVID 19 belum berakhir Polisi menilai pembatasan itu bakal efektif mengurangi kerumunan massa di pantai Polres Cilegon menerjunkan personel di sepanjang pantai Anyer untuk mengamankan wisatawan yang berlibur Selain itu wisatawan yang berlibur wajib menerapkan protokol kesehatan Dalam pelaksanaan di Anyer kami melaksanakan pengecekan kemudian penerapan protokol kesehatan kemudian nanti kalau ada kerumunan kerumunan dilakukan pembubaran pembubaran kata dia Polres Cilegon menurunkan 213 personel untuk mengamankan libur tahun baru 2021 Sigit menegaskan warga yang berada di wilayah hukum Polres Cilegon tidak boleh merayakan malam tahun baru seperti pesta kembang api konser musik dan aktivitas yang membuat kerumunan massa Untuk pengamanannya kita dari Polres dibantu Polda dari Polres menurunkan 213 personel kemudian dibantu BKO Polda ujarnya,0.9237311938549172,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.4017857142857143,0.5,0.5,0.0,0.0,0.0,1.0,1.6666666666666665,0.0,1.6666666666666665,0.0,0.0,1.0,0.03076923076923077,0.7692307692307693,0.07633587786259542,0.8154358411701353
12273,DKI Pecah Rekor Lagi Ini Sebaran 66 619 Kasus Corona RI 8 Januari,Kasus positif Corona COVID 19 di DKI Jakarta pecah rekor lagi Tercatat 2 959 kasus positif baru yang ditemukan hari ini Data tersebut berasal dari Kementerian Kesehatan Kemenkes dan dipubilkasikan BNPB pada Jumat 8 1 2020 Selain DKI kasus positif baru yang tertinggi hari ini ada di Jawa Barat sebanyak 1 824 kasus dan Jawa Tengah sebanyak 1 071 kasus Pemerintah melaporkan kasus baru positif Corona secara nasional mencapai 10 617 kasus Jumlah kumulatif kasus positif Corona di Indonesia adalah 808 340 hingga hari ini Kemudian angka pasien sembuh Corona hari ini 7 446 kasus sehingga total keseluruhan 666 883 kasus Selanjutnya kasus meninggal dunia akibat Corona bertambah 233 kasus sehingga angka kematian pasien Corona di Indonesia hingga hari ini 23 753 kasus Pemerintah melaporkan sebanyak 66 619 spesimen terkait Corona COVID 19 telah diperiksa hari ini Jumlah spesimen yang diperiksa berasal dari 42 605 orang Jumlah kumulatif spesimen yang diperiksa hingga hari ini adalah 7 779 926 Kemudian jumlah kumulatif orang yang diperiksa 5 193 413 Data mencatat 33 provinsi melaporkan adanya temuan kasus baru positif Corona hari ini Hanya Maluku yang nihil kasus baru positif Corona hari ini Pemerintah hari ini juga memantau 69 121 kasus suspek Corona Virus Corona sudah menyebar di 34 provinsi dan 510 kabupaten kota Berikut sebaran 8 854 kasus positif baru Corona di RI per 8 Januari 2021 1 Aceh 42 kumulatif 8 878 2 Sumatera Utara 92 kumulatif 18 848 3 Sumatera Barat 167 kumulatif 24 322 4 Riau 192 kumulatif 26 032 5 Jambi 72 kumulatif 3 526 6 Sumatera Selatan 102 kumulatif 12 382 7 Bengkulu 32 kumulatif 3 974 8 Lampung 122 kumulatif 6 997 9 Bangka Belitung 75 kumulatif 2 838 10 Kepulauan Riau 26 kumulatif 7 212 11 DKI Jakarta 2 959 kumulatif 200 658 12 Jawa Barat 1 824 kumulatif 94 371 13 Jawa Tengah 1 071 kumulatif 89 637 14 DI Yogyakarta 379 kumulatif 14 346 15 Jawa Timur 1 025 kumulatif 90 615 16 Banten 253 kumulatif 19 966 17 Bali 231 kumulatif 18 874 18 Nusa Tenggara Barat 37 kumulatif 5 998 19 Nusa Tenggara Timur 51 kumulatif 2 450 20 Kalimantan Barat 33 kumulatif 3 727 21 Kalimantan Tengah 114 kumulatif 10 298 22 Kalimantan Selatan 89 kumulatif 15 861 23 Kalimantan Timur 512 kumulatif 29 724 24 Kalimantan Utara 63 kumulatif 4 694 25 Sulawesi Utara 77 kumulatif 10 158 26 Sulawesi Tengah 158 kumulatif 4 373 27 Sulawesi Selatan 588 kumulatif 35 348 28 Sulawesi Tenggara 62 kumulatif 8 245 29 Gorontalo 15 kumulatif 3 949 30 Sulawesi Barat 47 kumulatif 2 100 31 Maluku 0 kumulatif 5 826 32 Maluku Utara 12 kumulatif 2 875 33 Papua 70 kumulatif 13 555 34 Papua Barat 25 kumulatif 6 138 Tonton video Jubir Kemenkes Bicara soal Denda Tolak Vaksin Corona Gambas Video 20detik,0.9236365563396557,0.5,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.4,0.5,0.5,0.0,0.0,0.0,1.0,1.5,0.0,1.5,0.0,0.0,0.0,0.009592326139088728,1.0,0.05555555555555555,1.0
12296,Sambut Tahun Baru 2021 Ma ruf Amin Harap Kehidupan Sosial Ekonomi Cepat Pulih,Pergantian tahun 2020 ke 2021 tinggal beberapa jam lagi Pemerintah melarang masyarakat untuk merayakan momen tahun baru 2021 dengan berkerumun karena masih pandemi COVID 19 Wakil Presiden RI Ma ruf Amin meminta kepada masyarakat untuk menjadikan pergantian tahun baru sebagai momen instrospeksi diri Menurutnya perayaan baru sebaiknya dilakukan secara sederhana Tafakur untuk berintrospeksi atas kekurangan dan kelemahan diri Bersyukur atas keberhasilan yang diraih dan atas keselamatan diri keluarga dan bangsa dan berdoa untuk memohon petunjuk serta lindungan Allah subhanahu wa ta ala Tuhan Yang Maha Esa agar harapan dan rencana langkah ke depan dapat memberikan hasil manfaat dan maslahat yang lebih baik lagi dari sebelumnya ujar Ma ruf melalui keterangan tertulisnya Kamis 31 12 2020 Wapres Ma ruf mengajak seluruh masyarakat untuk senantiasa bekerja sama menghadapi tahun 2021 Sebab kata dia 2021 merupakan tahun penuh tantangan Mari kita kuatkan niat dan semangat untuk bekerja lebih baik dalam memasuki tahun 2021 yang penuh tantangan dengan keyakinan bahwa segala rintangan akan berhasil kita atasi dengan baik melalui kerja sama sinergi dan kolaborasi yang lebih erat antar semua elemen masyarakat dan bangsa katanya Ma ruf berharap pada 2021 mendatang pandemi COVID 19 dapat segera berakhir Selain itu dia berharap kondisi ekonomi juga dapat segera pulih Semoga dalam tahun 2021 pandemi COVID 19 ini dapat segera kita atasi sehingga kehidupan sosial ekonomi masyarakat segera pulih dan bangsa Indonesia mampu bangkit kembali untuk mewujudkan cita cita meraih kesejahteraan kemandirian keadilan dan kemajuan katanya Ma ruf kemudian mengimbau kepada masyarakat untuk senantiasa menerapkan protokol kesehatan Penerapan itu dilakukan dengan cara 3M mencuci tangan dengan sabun memakai masker dan menjaga jarak Tetap terapkan 3M Mencuci tangan menggunakan masker menjaga jarak serta menghindari kerumunan Dan dukung pelaksanaan program vaksinasi untuk menghentikan penularan Covid 19 imbuh Wapres Ma ruf,0.922949965043764,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0,0.022900763358778626,0.7692307692307693,0.05649717514124294,0.6953019400104021
1751,Antapani Geser Andir Jadi Penyumbang Kasus Corona Tertinggi di Bandung,Kasus positif aktif COVID 19 di Kota Bandung Jawa Barat terus meningkat Kecamatan Andir menempati urutan pertama penyumbang kasus positif aktif COVID 19 di Kota Bandung Rabu 2 12 2020 Dari informasi yang dihimpun di laman Pusat Informasi COVID 19 Pusicov Kota Bandung jumlah positif kumulatif mencapai 3 611 atau mengalami penambahan 51 kasus Positif aktif 773 mengalami penambahan 14 kasus pasien sembuh 2 772 bertambah 34 orang dan meninggal dunia 116 orang bertambah 3 orang dari sehari sebelumnya Sementara itu untuk lima kecamatan penyumbang kasus positif aktif terbesar di Kota Bandung ditempati Kecamatan Andir 59 Arcamanik 51 Kiara Condong 47 Coblong 43 dan Bandung Kulon 41 Sedangkan untuk lima kelurahan penyumbang kasus positif aktif terbesar di Kota Bandung ditempati Cisaranten Kulon 21 Antapani Tengah 19 Campaka 19 Dago 19 dan Sukamiskin 15 Seperti diketahui akibat peningkatan kasus ini Kota Bandung kembali ke zona merah Meski demikian Pemerintah Kota Pemkot Bandung belum menentukan apakah Pembatasan Sosial Berskala Besar PSBB atau Pembatas Sosial Berskala Mikro PSBM juga akan kembali di Kota Bandung Sekda Kota Bandung Ema Sumarna mengatakan untuk kebijakan PSBB dan PSBM akan ditentukan Wali Kota Bandung Oded M Danial dalam rapat terbatas ratas Jumat 3 12 2020 mendatang PSBB PSBM itu ada di wali kota Pak wali kota kan inputnya dari kita dan kita pun harus melibatkan semua unsur seperti jajaran kepolisian daya dukung TNI dan lainnya kata Ema di Setiabudi Kota Bandung Selasa 1 12 kemarin Ema menyebut indeks level kewaspadaan COVID 19 di Kota Bandung 1 60 dan tingkat angka reproduksi efektif COVID 19 ada di angka 0 80 Per hari ini Bandung zona merah skor sudah drop 1 60 karena apa jumlah angka luar biasa karena saat ini jumlah positif aktif sudah 759 ini angka yang sangat luar biasa sehingga kita perlu kewaspadaan ujarnya,0.9224876271791149,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.5,0.0,1.5,0.0,0.0,1.0,0.0038910505836575876,0.6,0.03614457831325301,0.645635190901025
